student_id,semester,gpa,credits
871,Fall 2021,3.373,15
871,Fall 2022,2.753,17
871,Fall 2023,3.275,20
871,Fall 2024,2.923,13
871,Spring 2021,3.54,15
871,Spring 2022,3.276,21
871,Spring 2023,3.378,18
871,Spring 2024,3.24,15
872,Fall 2021,3.883,18
872,Fall 2022,3.625,20
872,Fall 2023,3.791,22
872,Fall 2024,3.675,12
872,Spring 2021,3.726,19
872,Spring 2022,3.45,16
872,Spring 2023,3.436,14
872,Spring 2024,3.45,18
873,Fall 2021,2.944,16
873,Fall 2022,2.79,20
873,Fall 2023,2.94,15
873,Fall 2024,2.838,13
873,Spring 2021,3.069,13
873,Spring 2022,3.162,13
873,Spring 2023,2.57,20
873,Spring 2024,2.681,16
874,Fall 2020,2.552,21
874,Fall 2021,2.914,14
874,Fall 2022,2.925,12
874,Fall 2023,2.7,14
874,Spring 2020,2.886,21
874,Spring 2021,2.743,21
874,Spring 2022,2.621,19
874,Spring 2023,2.824,17
875,Fall 2021,3.112,16
875,Fall 2022,2.977,13
875,Fall 2023,2.7,20
875,Fall 2024,2.668,19
875,Spring 2021,3.363,16
875,Spring 2022,3.053,17
875,Spring 2023,3.225,16
875,Spring 2024,3.182,17
876,Fall 2022,3.817,18
876,Fall 2023,3.735,17
876,Fall 2024,3.571,14
876,Fall 2025,3.85,12
876,Spring 2022,3.955,20
876,Spring 2023,3.764,22
876,Spring 2024,3.936,14
876,Spring 2025,3.747,19
877,Fall 2021,3.767,21
877,Fall 2022,3.862,13
877,Fall 2023,3.485,13
877,Fall 2024,3.414,14
877,Spring 2021,3.876,17
877,Spring 2022,3.85,14
877,Spring 2023,3.333,21
877,Spring 2024,3.795,19
878,Fall 2022,2.85,16
878,Fall 2023,2.844,16
878,Fall 2024,2.957,21
878,Fall 2025,2.895,20
878,Spring 2022,2.767,18
878,Spring 2023,3.028,18
878,Spring 2024,2.738,16
878,Spring 2025,2.9,12
879,Fall 2020,3.296,23
879,Fall 2021,2.925,16
879,Fall 2022,3.15,16
879,Fall 2023,3.3,12
879,Spring 2020,3.485,13
879,Spring 2021,3.131,16
879,Spring 2022,3.06,20
879,Spring 2023,3.276,17
880,Fall 2020,3.06,15
880,Fall 2021,3.095,20
880,Fall 2022,2.8,18
880,Fall 2023,2.812,16
880,Spring 2020,3.0,14
880,Spring 2021,3.019,16
880,Spring 2022,2.865,20
880,Spring 2023,2.925,12
881,Fall 2021,3.824,21
881,Fall 2022,3.425,12
881,Fall 2023,3.838,13
881,Fall 2024,3.805,20
881,Spring 2021,3.681,16
881,Spring 2022,3.853,19
881,Spring 2023,3.675,12
881,Spring 2024,3.769,13
882,Fall 2022,2.485,13
882,Fall 2023,2.5,14
882,Fall 2024,2.237,19
882,Fall 2025,2.838,13
882,Spring 2022,2.91,20
882,Spring 2023,2.4,15
882,Spring 2024,2.211,19
882,Spring 2025,2.15,12
883,Fall 2021,2.537,19
883,Fall 2022,3.0,21
883,Fall 2023,2.883,18
883,Fall 2024,2.764,14
883,Spring 2021,3.176,21
883,Spring 2022,2.611,18
883,Spring 2023,2.794,18
883,Spring 2024,2.462,13
884,Fall 2020,2.49,21
884,Fall 2021,2.729,17
884,Fall 2022,2.318,22
884,Fall 2023,2.568,22
884,Spring 2020,2.679,19
884,Spring 2021,2.171,21
884,Spring 2022,2.515,13
884,Spring 2023,2.456,18
885,Fall 2020,4.0,20
885,Fall 2021,3.782,17
885,Fall 2022,3.833,18
885,Fall 2023,3.95,18
885,Spring 2020,4.0,16
885,Spring 2021,3.629,17
885,Spring 2022,3.895,20
885,Spring 2023,3.682,17
886,Fall 2022,3.09,20
886,Fall 2023,3.231,13
886,Fall 2024,3.0,17
886,Fall 2025,3.211,19
886,Spring 2022,3.315,20
886,Spring 2023,3.3,14
886,Spring 2024,2.906,17
886,Spring 2025,2.771,17
887,Fall 2021,2.157,21
887,Fall 2022,2.279,14
887,Fall 2023,2.447,19
887,Fall 2024,2.625,16
887,Spring 2021,2.671,14
887,Spring 2022,2.667,21
887,Spring 2023,1.824,17
887,Spring 2024,2.2,18
888,Fall 2020,2.582,22
888,Fall 2021,2.659,17
888,Fall 2022,2.455,20
888,Fall 2023,2.343,21
888,Spring 2020,2.047,19
888,Spring 2021,2.682,17
888,Spring 2022,2.429,17
888,Spring 2023,2.218,17
889,Fall 2021,2.165,17
889,Fall 2022,2.3,19
889,Fall 2023,1.485,13
889,Fall 2024,2.021,14
889,Spring 2021,1.986,22
889,Spring 2022,1.957,14
889,Spring 2023,2.3,13
889,Spring 2024,2.335,20
890,Fall 2022,2.335,17
890,Fall 2023,2.5,14
890,Fall 2024,2.2,21
890,Fall 2025,2.0,12
890,Spring 2022,2.71,20
890,Spring 2023,2.521,14
890,Spring 2024,2.24,15
890,Spring 2025,2.39,21
891,Fall 2021,3.955,20
891,Fall 2022,3.925,12
891,Fall 2023,3.668,19
891,Fall 2024,3.92,15
891,Spring 2021,3.681,16
891,Spring 2022,3.933,18
891,Spring 2023,3.876,17
891,Spring 2024,3.842,19
892,Fall 2022,2.327,15
892,Fall 2023,2.608,13
892,Fall 2024,2.515,13
892,Fall 2025,2.506,17
892,Spring 2022,2.85,14
892,Spring 2023,2.586,21
892,Spring 2024,2.736,14
892,Spring 2025,2.44,20
893,Fall 2021,3.214,21
893,Fall 2022,3.08,20
893,Fall 2023,2.936,14
893,Fall 2024,2.838,13
893,Spring 2021,3.043,21
893,Spring 2022,3.095,19
893,Spring 2023,3.063,19
893,Spring 2024,2.713,16
894,Fall 2021,1.765,17
894,Fall 2022,2.129,14
894,Fall 2023,2.318,22
894,Fall 2024,2.023,13
894,Spring 2021,2.324,17
894,Spring 2022,1.805,20
894,Spring 2023,1.7,13
894,Spring 2024,1.931,13
895,Fall 2020,2.857,21
895,Fall 2021,2.678,18
895,Fall 2022,2.474,19
895,Fall 2023,2.76,20
895,Spring 2020,2.673,15
895,Spring 2021,2.676,17
895,Spring 2022,2.86,20
895,Spring 2023,2.515,13
896,Fall 2022,3.5,12
896,Fall 2023,3.255,20
896,Fall 2024,2.786,21
896,Fall 2025,3.272,18
896,Spring 2022,3.3,14
896,Spring 2023,3.086,14
896,Spring 2024,2.889,19
896,Spring 2025,3.117,18
897,Fall 2020,2.833,18
897,Fall 2021,2.675,12
897,Fall 2022,2.867,18
897,Fall 2023,2.792,13
897,Spring 2020,2.789,19
897,Spring 2021,3.0,20
897,Spring 2022,3.021,14
897,Spring 2023,2.869,16
898,Fall 2021,3.047,19
898,Fall 2022,2.693,14
898,Fall 2023,2.91,20
898,Fall 2024,2.929,14
898,Spring 2021,3.156,18
898,Spring 2022,2.513,15
898,Spring 2023,2.845,22
898,Spring 2024,2.469,13
899,Fall 2020,2.764,14
899,Fall 2021,3.1,18
899,Fall 2022,2.541,22
899,Fall 2023,2.7,13
899,Spring 2020,2.638,16
899,Spring 2021,2.526,19
899,Spring 2022,2.838,13
899,Spring 2023,2.52,20
900,Fall 2022,2.888,17
900,Fall 2023,2.986,14
900,Fall 2024,2.914,14
900,Fall 2025,2.85,14
900,Spring 2022,3.075,12
900,Spring 2023,3.124,17
900,Spring 2024,2.756,16
900,Spring 2025,2.908,13
901,Fall 2020,2.318,17
901,Fall 2021,2.017,18
901,Fall 2022,2.515,20
901,Fall 2023,2.057,21
901,Spring 2020,2.167,18
901,Spring 2021,2.439,23
901,Spring 2022,1.85,14
901,Spring 2023,2.15,14
902,Fall 2021,3.679,19
902,Fall 2022,3.806,17
902,Fall 2023,3.35,20
902,Fall 2024,3.471,14
902,Spring 2021,3.171,14
902,Spring 2022,3.606,17
902,Spring 2023,3.367,18
902,Spring 2024,3.38,20
903,Fall 2020,3.593,15
903,Fall 2021,3.92,15
903,Fall 2022,3.714,14
903,Fall 2023,3.257,14
903,Spring 2020,3.838,13
903,Spring 2021,3.661,18
903,Spring 2022,3.767,21
903,Spring 2023,3.65,14
904,Fall 2021,2.681,16
904,Fall 2022,2.579,19
904,Fall 2023,2.792,13
904,Fall 2024,2.56,20
904,Spring 2021,3.15,14
904,Spring 2022,3.0,15
904,Spring 2023,2.912,17
904,Spring 2024,2.984,19
905,Fall 2022,3.574,19
905,Fall 2023,3.0,17
905,Fall 2024,3.419,16
905,Fall 2025,3.463,19
905,Spring 2022,3.156,18
905,Spring 2023,2.843,21
905,Spring 2024,3.12,20
905,Spring 2025,3.318,22
906,Fall 2022,2.967,18
906,Fall 2023,3.017,18
906,Fall 2024,2.85,12
906,Fall 2025,3.262,21
906,Spring 2022,3.4,19
906,Spring 2023,2.977,13
906,Spring 2024,2.65,22
906,Spring 2025,2.51,20
907,Fall 2022,2.324,17
907,Fall 2023,2.475,16
907,Fall 2024,2.236,14
907,Fall 2025,2.16,15
907,Spring 2022,2.625,16
907,Spring 2023,2.458,19
907,Spring 2024,2.673,15
907,Spring 2025,2.285,13
908,Fall 2022,3.111,19
908,Fall 2023,3.021,14
908,Fall 2024,3.35,14
908,Fall 2025,3.317,23
908,Spring 2022,3.405,21
908,Spring 2023,3.22,15
908,Spring 2024,3.112,17
908,Spring 2025,3.039,18
909,Fall 2022,3.475,16
909,Fall 2023,3.159,22
909,Fall 2024,3.183,18
909,Fall 2025,3.053,17
909,Spring 2022,3.231,13
909,Spring 2023,3.769,13
909,Spring 2024,3.254,13
909,Spring 2025,2.914,21
910,Fall 2022,2.624,21
910,Fall 2023,2.638,21
910,Fall 2024,2.419,16
910,Fall 2025,2.368,19
910,Spring 2022,2.35,14
910,Spring 2023,2.7,14
910,Spring 2024,1.6,15
910,Spring 2025,2.515,13
911,Fall 2020,3.231,13
911,Fall 2021,2.653,15
911,Fall 2022,2.638,16
911,Fall 2023,2.624,21
911,Spring 2020,2.644,18
911,Spring 2021,2.709,22
911,Spring 2022,2.986,14
911,Spring 2023,3.127,15
912,Fall 2021,2.567,15
912,Fall 2022,2.545,20
912,Fall 2023,2.214,14
912,Fall 2024,2.677,13
912,Spring 2021,2.75,18
912,Spring 2022,2.476,21
912,Spring 2023,2.908,13
912,Spring 2024,2.813,16
913,Fall 2021,3.769,13
913,Fall 2022,3.8,21
913,Fall 2023,3.833,18
913,Fall 2024,3.95,18
913,Spring 2021,3.624,21
913,Spring 2022,3.704,23
913,Spring 2023,3.675,12
913,Spring 2024,4.0,21
914,Fall 2021,3.767,18
914,Fall 2022,3.3,21
914,Fall 2023,3.433,21
914,Fall 2024,3.544,18
914,Spring 2021,3.671,14
914,Spring 2022,3.15,14
914,Spring 2023,3.136,14
914,Spring 2024,3.3,16
915,Fall 2020,2.779,14
915,Fall 2021,2.559,17
915,Fall 2022,2.55,16
915,Fall 2023,2.769,13
915,Spring 2020,2.16,15
915,Spring 2021,2.547,15
915,Spring 2022,2.39,21
915,Spring 2023,2.286,14
916,Fall 2020,2.623,13
916,Fall 2021,2.535,17
916,Fall 2022,2.608,13
916,Fall 2023,2.78,15
916,Spring 2020,3.174,19
916,Spring 2021,3.0,18
916,Spring 2022,2.812,16
916,Spring 2023,2.621,19
917,Fall 2022,3.0,14
917,Fall 2023,2.931,13
917,Fall 2024,2.862,13
917,Fall 2025,2.744,18
917,Spring 2022,3.253,19
917,Spring 2023,3.086,22
917,Spring 2024,2.629,17
917,Spring 2025,2.85,16
918,Fall 2020,3.573,22
918,Fall 2021,2.914,14
918,Fall 2022,3.06,15
918,Fall 2023,3.245,22
918,Spring 2020,3.05,18
918,Spring 2021,3.253,19
918,Spring 2022,3.524,17
918,Spring 2023,2.786,14
919,Fall 2022,3.133,18
919,Fall 2023,2.954,13
919,Fall 2024,3.12,15
919,Fall 2025,3.018,17
919,Spring 2022,3.2,21
919,Spring 2023,3.257,21
919,Spring 2024,2.75,12
919,Spring 2025,2.786,14
920,Fall 2020,2.667,21
920,Fall 2021,2.375,16
920,Fall 2022,2.559,17
920,Fall 2023,2.515,13
920,Spring 2020,3.029,21
920,Spring 2021,2.965,17
920,Spring 2022,2.38,20
920,Spring 2023,2.608,13
921,Fall 2022,3.538,13
921,Fall 2023,3.478,18
921,Fall 2024,3.195,20
921,Fall 2025,3.375,16
921,Spring 2022,3.593,15
921,Spring 2023,3.5,12
921,Spring 2024,3.271,17
921,Spring 2025,3.344,16
922,Fall 2020,2.876,17
922,Fall 2021,2.71,21
922,Fall 2022,2.874,19
922,Fall 2023,2.3,13
922,Spring 2020,2.893,14
922,Spring 2021,2.711,19
922,Spring 2022,2.85,22
922,Spring 2023,2.79,20
923,Fall 2021,3.258,19
923,Fall 2022,3.02,15
923,Fall 2023,2.91,20
923,Fall 2024,2.925,20
923,Spring 2021,3.22,15
923,Spring 2022,3.194,17
923,Spring 2023,3.115,13
923,Spring 2024,3.436,14
924,Fall 2021,3.38,15
924,Fall 2022,3.08,15
924,Fall 2023,3.206,16
924,Fall 2024,3.677,13
924,Spring 2021,3.459,22
924,Spring 2022,3.7,13
924,Spring 2023,3.665,20
924,Spring 2024,3.469,16
925,Fall 2021,2.867,18
925,Fall 2022,2.586,14
925,Fall 2023,3.214,14
925,Fall 2024,2.778,18
925,Spring 2021,3.043,21
925,Spring 2022,3.064,14
925,Spring 2023,3.092,13
925,Spring 2024,3.038,16
926,Fall 2022,3.561,18
926,Fall 2023,3.055,22
926,Fall 2024,3.214,21
926,Fall 2025,3.233,18
926,Spring 2022,3.174,19
926,Spring 2023,3.371,14
926,Spring 2024,3.169,16
926,Spring 2025,3.394,17
927,Fall 2022,2.936,14
927,Fall 2023,3.114,14
927,Fall 2024,2.7,17
927,Fall 2025,2.8,15
927,Spring 2022,3.25,12
927,Spring 2023,2.753,17
927,Spring 2024,2.88,20
927,Spring 2025,2.431,16
928,Fall 2020,3.195,20
928,Fall 2021,2.876,17
928,Fall 2022,3.015,20
928,Fall 2023,3.0,16
928,Spring 2020,3.086,14
928,Spring 2021,3.41,20
928,Spring 2022,3.291,22
928,Spring 2023,3.176,17
929,Fall 2020,3.117,18
929,Fall 2021,2.886,14
929,Fall 2022,3.456,18
929,Fall 2023,3.231,13
929,Spring 2020,3.27,20
929,Spring 2021,3.142,19
929,Spring 2022,2.756,16
929,Spring 2023,3.267,21
930,Fall 2022,2.419,16
930,Fall 2023,2.06,20
930,Fall 2024,2.186,21
930,Fall 2025,2.15,14
930,Spring 2022,2.521,14
930,Spring 2023,2.117,18
930,Spring 2024,2.376,21
930,Spring 2025,2.371,17
931,Fall 2022,2.644,18
931,Fall 2023,2.411,19
931,Fall 2024,2.324,21
931,Fall 2025,2.795,19
931,Spring 2022,3.1,18
931,Spring 2023,2.842,19
931,Spring 2024,2.194,17
931,Spring 2025,2.574,19
932,Fall 2021,3.7,19
932,Fall 2022,3.286,21
932,Fall 2023,3.677,13
932,Fall 2024,3.348,23
932,Spring 2021,3.5,20
932,Spring 2022,3.667,21
932,Spring 2023,3.429,17
932,Spring 2024,3.662,16
933,Fall 2022,2.676,17
933,Fall 2023,2.3,19
933,Fall 2024,2.554,13
933,Fall 2025,2.475,16
933,Spring 2022,2.643,21
933,Spring 2023,2.5,20
933,Spring 2024,2.641,17
933,Spring 2025,2.221,19
934,Fall 2021,2.047,19
934,Fall 2022,2.515,13
934,Fall 2023,1.953,19
934,Fall 2024,2.1,19
934,Spring 2021,2.175,12
934,Spring 2022,1.647,17
934,Spring 2023,2.305,19
934,Spring 2024,2.511,19
935,Fall 2021,2.555,22
935,Fall 2022,2.914,14
935,Fall 2023,2.871,21
935,Fall 2024,2.832,19
935,Spring 2021,2.85,14
935,Spring 2022,3.2,18
935,Spring 2023,2.685,20
935,Spring 2024,2.636,14
936,Fall 2021,3.92,15
936,Fall 2022,3.914,14
936,Fall 2023,3.876,17
936,Fall 2024,3.79,20
936,Spring 2021,3.914,21
936,Spring 2022,3.653,15
936,Spring 2023,3.825,12
936,Spring 2024,3.769,13
937,Fall 2022,3.481,21
937,Fall 2023,3.333,21
937,Fall 2024,3.6,21
937,Fall 2025,3.394,16
937,Spring 2022,3.55,14
937,Spring 2023,3.287,15
937,Spring 2024,3.736,22
937,Spring 2025,3.316,19
938,Fall 2021,3.127,15
938,Fall 2022,3.233,21
938,Fall 2023,3.485,13
938,Fall 2024,2.931,13
938,Spring 2021,3.567,15
938,Spring 2022,3.114,21
938,Spring 2023,3.02,15
938,Spring 2024,3.225,20
939,Fall 2020,3.487,15
939,Fall 2021,3.083,18
939,Fall 2022,3.027,15
939,Fall 2023,3.205,22
939,Spring 2020,3.424,21
939,Spring 2021,2.9,21
939,Spring 2022,2.8,15
939,Spring 2023,2.936,14
940,Fall 2022,2.883,18
940,Fall 2023,2.65,12
940,Fall 2024,2.347,15
940,Fall 2025,2.629,17
940,Spring 2022,2.614,14
940,Spring 2023,2.264,14
940,Spring 2024,2.325,16
940,Spring 2025,2.405,19
941,Fall 2022,3.874,19
941,Fall 2023,3.9,21
941,Fall 2024,3.785,13
941,Fall 2025,4.0,13
941,Spring 2022,3.586,14
941,Spring 2023,3.891,22
941,Spring 2024,3.65,14
941,Spring 2025,3.675,12
942,Fall 2022,3.114,14
942,Fall 2023,3.029,21
942,Fall 2024,2.553,19
942,Fall 2025,2.889,19
942,Spring 2022,2.767,21
942,Spring 2023,2.495,19
942,Spring 2024,2.85,14
942,Spring 2025,2.8,15
943,Fall 2021,1.288,17
943,Fall 2022,1.679,19
943,Fall 2023,1.322,18
943,Fall 2024,1.659,17
943,Spring 2021,1.55,16
943,Spring 2022,1.668,22
943,Spring 2023,1.538,13
943,Spring 2024,1.718,17
944,Fall 2020,2.236,14
944,Fall 2021,2.095,22
944,Fall 2022,2.325,12
944,Fall 2023,2.075,12
944,Spring 2020,2.522,18
944,Spring 2021,2.395,20
944,Spring 2022,2.425,12
944,Spring 2023,2.231,13
945,Fall 2022,2.233,18
945,Fall 2023,2.552,21
945,Fall 2024,2.233,21
945,Fall 2025,2.39,21
945,Spring 2022,2.5,20
945,Spring 2023,2.36,20
945,Spring 2024,2.506,16
945,Spring 2025,2.576,17
946,Fall 2020,2.752,21
946,Fall 2021,2.7,18
946,Fall 2022,3.05,14
946,Fall 2023,3.0,19
946,Spring 2020,2.794,18
946,Spring 2021,2.611,18
946,Spring 2022,2.756,16
946,Spring 2023,2.984,19
947,Fall 2021,3.55,14
947,Fall 2022,3.347,15
947,Fall 2023,3.453,17
947,Fall 2024,3.167,21
947,Spring 2021,3.7,14
947,Spring 2022,3.247,17
947,Spring 2023,3.7,14
947,Spring 2024,3.456,18
948,Fall 2020,2.795,19
948,Fall 2021,2.791,22
948,Fall 2022,2.729,21
948,Fall 2023,3.0,17
948,Spring 2020,2.819,21
948,Spring 2021,2.61,21
948,Spring 2022,2.558,19
948,Spring 2023,2.729,17
949,Fall 2021,2.375,16
949,Fall 2022,2.319,21
949,Fall 2023,2.286,14
949,Fall 2024,2.06,15
949,Spring 2021,2.377,13
949,Spring 2022,2.159,17
949,Spring 2023,2.4,12
949,Spring 2024,1.831,13
950,Fall 2021,2.821,14
950,Fall 2022,3.071,17
950,Fall 2023,2.465,17
950,Fall 2024,2.895,20
950,Spring 2021,3.023,13
950,Spring 2022,3.029,21
950,Spring 2023,2.871,14
950,Spring 2024,2.931,13
951,Fall 2020,2.838,13
951,Fall 2021,2.84,15
951,Fall 2022,2.925,12
951,Fall 2023,2.55,16
951,Spring 2020,2.7,14
951,Spring 2021,2.143,21
951,Spring 2022,2.677,13
951,Spring 2023,2.585,13
952,Fall 2022,3.384,19
952,Fall 2023,3.064,14
952,Fall 2024,2.838,13
952,Fall 2025,3.275,12
952,Spring 2022,3.383,24
952,Spring 2023,3.614,14
952,Spring 2024,3.35,14
952,Spring 2025,3.359,17
953,Fall 2020,3.31,21
953,Fall 2021,3.679,14
953,Fall 2022,3.554,13
953,Fall 2023,3.68,15
953,Spring 2020,3.491,23
953,Spring 2021,3.552,21
953,Spring 2022,3.581,16
953,Spring 2023,3.392,13
954,Fall 2021,3.838,13
954,Fall 2022,3.4,16
954,Fall 2023,3.682,17
954,Fall 2024,3.421,19
954,Spring 2021,3.65,14
954,Spring 2022,3.679,14
954,Spring 2023,3.255,20
954,Spring 2024,3.513,15
955,Fall 2022,3.436,14
955,Fall 2023,3.171,14
955,Fall 2024,2.92,15
955,Fall 2025,3.4,12
955,Spring 2022,3.288,17
955,Spring 2023,3.325,20
955,Spring 2024,3.355,22
955,Spring 2025,3.24,15
956,Fall 2022,3.39,21
956,Fall 2023,3.54,15
956,Fall 2024,3.327,15
956,Fall 2025,3.194,17
956,Spring 2022,3.56,15
956,Spring 2023,3.456,18
956,Spring 2024,2.944,16
956,Spring 2025,3.088,17
957,Fall 2022,3.318,22
957,Fall 2023,3.925,16
957,Fall 2024,3.188,16
957,Fall 2025,3.476,21
957,Spring 2022,3.588,17
957,Spring 2023,3.394,17
957,Spring 2024,3.586,14
957,Spring 2025,3.65,14
958,Fall 2021,3.271,17
958,Fall 2022,3.36,20
958,Fall 2023,3.379,19
958,Fall 2024,3.185,20
958,Spring 2021,3.767,18
958,Spring 2022,3.481,21
958,Spring 2023,3.3,17
958,Spring 2024,3.175,12
959,Fall 2021,3.0,21
959,Fall 2022,2.767,21
959,Fall 2023,2.7,20
959,Fall 2024,2.7,14
959,Spring 2021,2.853,17
959,Spring 2022,3.059,17
959,Spring 2023,2.639,18
959,Spring 2024,2.931,13
960,Fall 2022,3.171,14
960,Fall 2023,3.069,13
960,Fall 2024,2.5,12
960,Fall 2025,2.914,14
960,Spring 2022,2.981,21
960,Spring 2023,2.838,13
960,Spring 2024,2.947,17
960,Spring 2025,3.2,14
961,Fall 2021,3.595,22
961,Fall 2022,3.471,14
961,Fall 2023,3.545,20
961,Fall 2024,3.264,22
961,Spring 2021,3.572,18
961,Spring 2022,3.7,14
961,Spring 2023,3.176,17
961,Spring 2024,3.576,17
962,Fall 2021,2.826,19
962,Fall 2022,2.537,19
962,Fall 2023,2.236,14
962,Fall 2024,2.286,14
962,Spring 2021,2.576,17
962,Spring 2022,2.0,18
962,Spring 2023,2.681,16
962,Spring 2024,2.0,12
963,Fall 2021,3.08,15
963,Fall 2022,2.624,21
963,Fall 2023,2.675,12
963,Fall 2024,2.931,13
963,Spring 2021,3.38,20
963,Spring 2022,3.188,16
963,Spring 2023,2.753,15
963,Spring 2024,3.253,19
964,Fall 2021,2.914,14
964,Fall 2022,2.736,14
964,Fall 2023,2.414,14
964,Fall 2024,2.817,18
964,Spring 2021,2.971,21
964,Spring 2022,2.629,17
964,Spring 2023,3.043,14
964,Spring 2024,2.624,21
965,Fall 2021,3.2,15
965,Fall 2022,2.914,14
965,Fall 2023,3.055,22
965,Fall 2024,2.8,21
965,Spring 2021,3.075,16
965,Spring 2022,2.862,13
965,Spring 2023,3.0,22
965,Spring 2024,3.0,20
966,Fall 2022,3.65,14
966,Fall 2023,3.247,17
966,Fall 2024,3.522,18
966,Fall 2025,3.506,16
966,Spring 2022,3.61,21
966,Spring 2023,3.506,16
966,Spring 2024,3.15,12
966,Spring 2025,3.667,18
967,Fall 2021,2.427,22
967,Fall 2022,2.833,15
967,Fall 2023,2.315,20
967,Fall 2024,2.392,13
967,Spring 2021,3.0,16
967,Spring 2022,3.06,15
967,Spring 2023,2.835,20
967,Spring 2024,2.7,16
968,Fall 2021,3.39,21
968,Fall 2022,3.253,19
968,Fall 2023,2.695,20
968,Fall 2024,3.138,13
968,Spring 2021,3.227,22
968,Spring 2022,2.906,16
968,Spring 2023,2.888,16
968,Spring 2024,2.914,14
969,Fall 2021,3.053,17
969,Fall 2022,2.9,18
969,Fall 2023,2.769,13
969,Fall 2024,2.984,19
969,Spring 2021,2.957,14
969,Spring 2022,3.035,17
969,Spring 2023,2.75,12
969,Spring 2024,2.756,16
970,Fall 2022,2.685,20
970,Fall 2023,2.717,18
970,Fall 2024,2.5,14
970,Fall 2025,2.85,14
970,Spring 2022,2.724,21
970,Spring 2023,2.883,18
970,Spring 2024,1.944,16
970,Spring 2025,2.7,20
971,Fall 2022,3.296,23
971,Fall 2023,3.5,14
971,Fall 2024,3.537,19
971,Fall 2025,3.419,16
971,Spring 2022,3.883,18
971,Spring 2023,3.864,22
971,Spring 2024,3.756,16
971,Spring 2025,3.7,13
972,Fall 2020,2.44,20
972,Fall 2021,2.162,13
972,Fall 2022,1.955,20
972,Fall 2023,2.0,17
972,Spring 2020,2.135,20
972,Spring 2021,2.419,16
972,Spring 2022,1.755,20
972,Spring 2023,2.319,16
973,Fall 2020,3.838,13
973,Fall 2021,3.237,19
973,Fall 2022,3.057,21
973,Fall 2023,3.415,20
973,Spring 2020,3.127,22
973,Spring 2021,3.58,20
973,Spring 2022,2.912,17
973,Spring 2023,3.65,14
974,Fall 2021,3.231,13
974,Fall 2022,3.12,15
974,Fall 2023,3.456,18
974,Fall 2024,3.3,21
974,Spring 2021,3.384,19
974,Spring 2022,2.977,13
974,Spring 2023,3.075,20
974,Spring 2024,2.767,18
975,Fall 2021,3.0,13
975,Fall 2022,3.0,16
975,Fall 2023,3.27,20
975,Fall 2024,3.174,23
975,Spring 2021,3.5,16
975,Spring 2022,3.176,21
975,Spring 2023,3.14,20
975,Spring 2024,3.08,15
976,Fall 2020,2.98,15
976,Fall 2021,3.064,14
976,Fall 2022,3.162,13
976,Fall 2023,3.373,22
976,Spring 2020,3.574,19
976,Spring 2021,3.069,13
976,Spring 2022,3.267,15
976,Spring 2023,3.262,16
977,Fall 2021,3.16,15
977,Fall 2022,2.908,13
977,Fall 2023,3.015,20
977,Fall 2024,3.021,14
977,Spring 2021,2.675,12
977,Spring 2022,3.0,15
977,Spring 2023,2.862,13
977,Spring 2024,2.775,12
978,Fall 2021,2.44,20
978,Fall 2022,2.533,21
978,Fall 2023,2.345,20
978,Fall 2024,2.219,21
978,Spring 2021,2.657,21
978,Spring 2022,2.156,18
978,Spring 2023,2.622,18
978,Spring 2024,2.375,16
979,Fall 2021,2.786,14
979,Fall 2022,2.456,18
979,Fall 2023,2.231,13
979,Fall 2024,2.558,19
979,Spring 2021,2.671,14
979,Spring 2022,2.6,16
979,Spring 2023,2.188,16
979,Spring 2024,2.318,17
980,Fall 2020,3.612,17
980,Fall 2021,3.588,17
980,Fall 2022,3.56,20
980,Fall 2023,3.608,13
980,Spring 2020,3.955,20
980,Spring 2021,3.0,21
980,Spring 2022,3.321,19
980,Spring 2023,3.446,13
981,Fall 2022,3.756,16
981,Fall 2023,3.455,20
981,Fall 2024,3.7,13
981,Fall 2025,3.56,15
981,Spring 2022,3.395,21
981,Spring 2023,3.0,17
981,Spring 2024,3.392,13
981,Spring 2025,3.71,20
982,Fall 2020,3.452,21
982,Fall 2021,3.27,20
982,Fall 2022,3.3,16
982,Fall 2023,3.512,16
982,Spring 2020,3.586,21
982,Spring 2021,3.525,16
982,Spring 2022,3.595,22
982,Spring 2023,3.15,14
983,Fall 2022,3.169,16
983,Fall 2023,2.929,21
983,Fall 2024,2.871,14
983,Fall 2025,3.237,19
983,Spring 2022,2.786,14
983,Spring 2023,2.655,22
983,Spring 2024,2.677,13
983,Spring 2025,2.7,18
984,Fall 2021,2.324,17
984,Fall 2022,1.983,18
984,Fall 2023,2.38,20
984,Fall 2024,2.023,13
984,Spring 2021,2.314,21
984,Spring 2022,2.367,18
984,Spring 2023,2.0,12
984,Spring 2024,2.29,21
985,Fall 2022,3.594,18
985,Fall 2023,3.568,19
985,Fall 2024,2.735,17
985,Fall 2025,3.069,13
985,Spring 2022,3.456,18
985,Spring 2023,3.406,18
985,Spring 2024,3.414,14
985,Spring 2025,3.221,14
986,Fall 2022,2.867,21
986,Fall 2023,2.836,22
986,Fall 2024,2.781,21
986,Fall 2025,2.914,14
986,Spring 2022,3.069,13
986,Spring 2023,2.728,18
986,Spring 2024,3.0,14
986,Spring 2025,2.931,13
987,Fall 2020,3.332,22
987,Fall 2021,2.433,21
987,Fall 2022,2.767,18
987,Fall 2023,2.77,20
